"","vod_link","patch_date","bracket","week","date","map","t1_round","t1_team","t1_result","vs","t2_result","t2_team","t2_round","first_ban_team","first_ban_hero","second_ban_team","second_ban_hero","t1_tank","t1_dps1","t1_dps2","t1_sup1","t1_sup2","t2_tank","t2_dps1","t2_dps2","t2_sup1","t2_sup2","region"
"88","https://youtu.be/viTFTqPuEnQ?t=1624","Jan 21st","Regular Season","1","26/01/2025","King's Row","D3","ZETA Division","3","vs.","3","T1","A3","ZETA Division","Kiriko","T1","Ashe","Hazard","Echo","Sojourn","Ana","Juno","Ramattra","Genji","Sojourn","Juno","Brig","korea"
"89","https://youtu.be/viTFTqPuEnQ?t=1624","Jan 21st","Regular Season","1","26/01/2025","King's Row","A1","ZETA Division","4","vs.","3","T1","D1","ZETA Division","Kiriko","T1","Ashe","Hazard","Echo","Sojourn","Ana","Juno","Ramattra","Genji","Sojourn","Juno","Brig","korea"
"90","https://youtu.be/viTFTqPuEnQ?t=1624","Jan 21st","Regular Season","1","26/01/2025","King's Row","A2","ZETA Division","4","vs.","3","T1","D2","ZETA Division","Kiriko","T1","Ashe","Hazard","Echo","Sojourn","Ana","Juno","Ramattra","Genji","Sojourn","Juno","Brig","korea"
"91","https://youtu.be/viTFTqPuEnQ?t=1624","Jan 21st","Regular Season","1","26/01/2025","King's Row","D1","ZETA Division","4","vs.","4","T1","A1","ZETA Division","Kiriko","T1","Ashe","Hazard","Genji","Sojourn","Ana","Juno","DVa","Genji","Sojourn","Juno","Lucio","korea"
"92","https://youtu.be/viTFTqPuEnQ?t=1624","Jan 21st","Regular Season","1","26/01/2025","King's Row","D2","ZETA Division","4(W)","vs.","4","T1","A2","ZETA Division","Kiriko","T1","Ashe","Hazard","Genji","Sojourn","Ana","Juno","Hazard","Genji","Sojourn","Juno","Lucio","korea"
"93","https://youtu.be/viTFTqPuEnQ?t=3712","Jan 21st","Regular Season","1","26/01/2025","Suravasa","A","ZETA Division","1","vs.","0","T1","A","T1","DVa","ZETA Division","Ana","Hazard","Echo","Tracer","Juno","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","korea"
"94","https://youtu.be/viTFTqPuEnQ?t=3712","Jan 21st","Regular Season","1","26/01/2025","Suravasa","E","ZETA Division","1","vs.","1","T1","E","T1","DVa","ZETA Division","Ana","Hazard","Genji","Tracer","Juno","Lucio","Wrecking Ball","Tracer","Sojourn","Kiriko","Lucio","korea"
"95","https://youtu.be/viTFTqPuEnQ?t=3712","Jan 21st","Regular Season","1","26/01/2025","Suravasa","D","ZETA Division","2","vs.","1","T1","D","T1","DVa","ZETA Division","Ana","Hazard","Genji","Cassidy","Juno","Brig","Hazard","Tracer","Sojourn","Kiriko","Lucio","korea"
"96","https://youtu.be/viTFTqPuEnQ?t=3712","Jan 21st","Regular Season","1","26/01/2025","Suravasa","C","ZETA Division","2","vs.","2","T1","C","T1","DVa","ZETA Division","Ana","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Kiriko","Lucio","korea"
"97","https://youtu.be/viTFTqPuEnQ?t=3712","Jan 21st","Regular Season","1","26/01/2025","Suravasa","B","ZETA Division","2","vs.","3(W)","T1","B","T1","DVa","ZETA Division","Ana","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","korea"
"98","https://youtu.be/viTFTqPuEnQ?t=5266","Jan 21st","Regular Season","1","26/01/2025","Gibraltar","A1","ZETA Division","1","vs.","","T1","D1","ZETA Division","Brig","T1","Tracer","DVa","Genji","Cassidy","Ana","Zen","Wrecking Ball","Genji","Widow","Ana","Kiriko","korea"
"99","https://youtu.be/viTFTqPuEnQ?t=5266","Jan 21st","Regular Season","1","26/01/2025","Gibraltar","A2","ZETA Division","2","vs.","","T1","D2","ZETA Division","Brig","T1","Tracer","DVa","Genji","Cassidy","Ana","Zen","Winston","Genji","Widow","Ana","Kiriko","korea"
"100","https://youtu.be/viTFTqPuEnQ?t=5266","Jan 21st","Regular Season","1","26/01/2025","Gibraltar","A3","ZETA Division","3","vs.","","T1","D3","ZETA Division","Brig","T1","Tracer","DVa","Genji","Cassidy","Ana","Zen","Winston","Genji","Widow","Ana","Kiriko","korea"
"101","https://youtu.be/viTFTqPuEnQ?t=5266","Jan 21st","Regular Season","1","26/01/2025","Gibraltar","D1","ZETA Division","3","vs.","1","T1","A1","ZETA Division","Brig","T1","Tracer","DVa","Genji","Ashe","Ana","Zen","Winston","Genji","Widow","Ana","Kiriko","korea"
"102","https://youtu.be/viTFTqPuEnQ?t=5266","Jan 21st","Regular Season","1","26/01/2025","Gibraltar","D2","ZETA Division","3(W)","vs.","1","T1","A2","ZETA Division","Brig","T1","Tracer","DVa","Genji","Ashe","Ana","Kiriko","Winston","Genji","Ashe","Ana","Kiriko","korea"
"103","https://youtu.be/viTFTqPuEnQ?t=6704","Jan 21st","Regular Season","1","26/01/2025","Esperanca","Push","ZETA Division","W","vs.","","T1","Push","T1","Echo","ZETA Division","Doomfist","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","korea"
"104","https://youtu.be/uiDE4r-1iNw?t=1232","Jan 21st","Regular Season","1","26/01/2025","Samoa","Beach","New Era","1","vs.","","From The Gamer","Beach","New Era","Ashe","From The Gamer","Doomfist","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Ana","Lucio","korea"
"105","https://youtu.be/uiDE4r-1iNw?t=1232","Jan 21st","Regular Season","1","26/01/2025","Samoa","Volcano","New Era","1","vs.","1","From The Gamer","Volcano","New Era","Ashe","From The Gamer","Doomfist","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Torbjorn","Juno","Lucio","korea"
"106","https://youtu.be/uiDE4r-1iNw?t=1232","Jan 21st","Regular Season","1","26/01/2025","Samoa","Downtown (Samoa)","New Era","1","vs.","2(W)","From The Gamer","Downtown (Samoa)","New Era","Ashe","From The Gamer","Doomfist","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Torbjorn","Juno","Lucio","korea"
"107","https://youtu.be/uiDE4r-1iNw?t=2734","Jan 21st","Regular Season","1","26/01/2025","New Queen Street","Push","New Era","","vs.","W","From The Gamer","Push","New Era","Tracer","From The Gamer","Moira","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","korea"
"108","https://youtu.be/uiDE4r-1iNw?t=3474","Jan 21st","Regular Season","1","26/01/2025","King's Row","D1","New Era","","vs.","1","From The Gamer","A1","New Era","Echo","From The Gamer","Ana","Sigma","Genji","Ashe","Baptiste","Zen","Hazard","Genji","Reaper","Kiriko","Lucio","korea"
"109","https://youtu.be/uiDE4r-1iNw?t=3474","Jan 21st","Regular Season","1","26/01/2025","King's Row","D2","New Era","","vs.","2","From The Gamer","A2","New Era","Echo","From The Gamer","Ana","Sigma","Genji","Ashe","Juno","Zen","Winston","Genji","Widow","Kiriko","Lucio","korea"
"110","https://youtu.be/uiDE4r-1iNw?t=3474","Jan 21st","Regular Season","1","26/01/2025","King's Row","D3","New Era","","vs.","3","From The Gamer","A3","New Era","Echo","From The Gamer","Ana","DVa","Genji","Ashe","Juno","Zen","DVa","Genji","Ashe","Juno","Lucio","korea"
"111","https://youtu.be/uiDE4r-1iNw?t=3474","Jan 21st","Regular Season","1","26/01/2025","King's Row","A1","New Era","0","vs.","3(W)","From The Gamer","D1","New Era","Echo","From The Gamer","Ana","Hazard","Genji","Sojourn","Juno","Zen","Hazard","Genji","Widow","Juno","Lucio","korea"
"112","https://youtu.be/N8QUo6yeGHA?t=1862","Jan 21st","Regular Season","2","31/01/2025","Oasis","University","T1","1","vs.","0","Poker Face","University","Poker Face","Wrecking Ball","T1","Venture","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Kiriko","Lucio","korea"
"113","https://youtu.be/N8QUo6yeGHA?t=1862","Jan 21st","Regular Season","2","31/01/2025","Oasis","City Center","T1","2(W)","vs.","0","Poker Face","City Center","Poker Face","Wrecking Ball","T1","Venture","Winston","Tracer","Sojourn","Kiriko","Lucio","Hazard","Genji","Sojourn","Kiriko","Lucio","korea"
"114","https://youtu.be/N8QUo6yeGHA?t=2961","Jan 21st","Regular Season","2","31/01/2025","Paraiso","A1","T1","1","vs.","","Poker Face","D1","Poker Face","Ashe","T1","Baptiste","Hazard","Tracer","Sojourn","Juno","Lucio","Hazard","Echo","Tracer","Ana","Brig","korea"
"115","https://youtu.be/N8QUo6yeGHA?t=2961","Jan 21st","Regular Season","2","31/01/2025","Paraiso","A2","T1","2","vs.","","Poker Face","D2","Poker Face","Ashe","T1","Baptiste","Hazard","Tracer","Sojourn","Juno","Lucio","Hazard","Echo","Tracer","Ana","Brig","korea"
"116","https://youtu.be/N8QUo6yeGHA?t=2961","Jan 21st","Regular Season","2","31/01/2025","Paraiso","A3","T1","3","vs.","","Poker Face","D3","Poker Face","Ashe","T1","Baptiste","Hazard","Tracer","Sojourn","Juno","Brig","Hazard","Echo","Tracer","Ana","Brig","korea"
"117","https://youtu.be/N8QUo6yeGHA?t=2961","Jan 21st","Regular Season","2","31/01/2025","Paraiso","D1","T1","3","vs.","1","Poker Face","A1","Poker Face","Ashe","T1","Baptiste","Hazard","Echo","Sojourn","Juno","Brig","Hazard","Echo","Tracer","Ana","Brig","korea"
"118","https://youtu.be/N8QUo6yeGHA?t=2961","Jan 21st","Regular Season","2","31/01/2025","Paraiso","D2","T1","3(W)","vs.","1","Poker Face","A2","Poker Face","Ashe","T1","Baptiste","Hazard","Echo","Sojourn","Ana","Brig","Hazard","Echo","Tracer","Ana","Brig","korea"
"119","https://youtu.be/N8QUo6yeGHA?t=4394","Jan 21st","Regular Season","2","31/01/2025","Esperanca","Push","T1","","vs.","W","Poker Face","Push","Poker Face","Sojourn","T1","Mercy","Wrecking Ball","Pharah","Tracer","Ana","Lucio","Hazard","Genji","Tracer","Kiriko","Lucio","korea"
"120","https://youtu.be/N8QUo6yeGHA?t=5454","Jan 21st","Regular Season","2","31/01/2025","Suravasa","A","T1","1","vs.","0","Poker Face","A","T1","Tracer","Poker Face","Hazard","Mauga","Genji","Sojourn","Juno","Brig","Mauga","Genji","Reaper","Juno","Brig","korea"
"121","https://youtu.be/N8QUo6yeGHA?t=5454","Jan 21st","Regular Season","2","31/01/2025","Suravasa","E","T1","2","vs.","0","Poker Face","E","T1","Tracer","Poker Face","Hazard","Mauga","Genji","Sojourn","Juno","Brig","Mauga","Genji","Reaper","Juno","Brig","korea"
"122","https://youtu.be/N8QUo6yeGHA?t=5454","Jan 21st","Regular Season","2","31/01/2025","Suravasa","D","T1","3(W)","vs.","0","Poker Face","D","T1","Tracer","Poker Face","Hazard","Mauga","Genji","Sojourn","Juno","Brig","Mauga","Echo","Reaper","Juno","Brig","korea"
"123","https://youtu.be/ILRRn2wUZoA?t=1640","Jan 21st","Regular Season","2","31/01/2025","Antarctic Peninsula","Sublevel","From The Gamer","1","vs.","0","ZETA Division","Sublevel","From The Gamer","Juno","ZETA Division","Tracer","Winston","Genji","Sojourn","Ana","Lucio","Hazard","Genji","Sojourn","Kiriko","Lucio","korea"
"124","https://youtu.be/ILRRn2wUZoA?t=1640","Jan 21st","Regular Season","2","31/01/2025","Antarctic Peninsula","Labs","From The Gamer","2(W)","vs.","0","ZETA Division","Labs","From The Gamer","Juno","ZETA Division","Tracer","Hazard","Genji","Sojourn","Kiriko","Lucio","Hazard","Genji","Sojourn","Kiriko","Lucio","korea"
"125","https://youtu.be/ILRRn2wUZoA?t=2749","Jan 21st","Regular Season","2","31/01/2025","King's Row","D1","From The Gamer","","vs.","1","ZETA Division","A1","ZETA Division","Winston","From The Gamer","Mei","Ramattra","Pharah","Ashe","Ana","Brig","Hazard","Echo","Ashe","Ana","Juno","korea"
"126","https://youtu.be/ILRRn2wUZoA?t=2749","Jan 21st","Regular Season","2","31/01/2025","King's Row","D2","From The Gamer","","vs.","2","ZETA Division","A2","ZETA Division","Winston","From The Gamer","Mei","Hazard","Pharah","Ashe","Ana","Juno","Hazard","Echo","Ashe","Ana","Juno","korea"
"127","https://youtu.be/ILRRn2wUZoA?t=2749","Jan 21st","Regular Season","2","31/01/2025","King's Row","D3","From The Gamer","","vs.","3","ZETA Division","A3","ZETA Division","Winston","From The Gamer","Mei","Hazard","Genji","Widow","Ana","Zen","Hazard","Genji","Ashe","Ana","Juno","korea"
"128","https://youtu.be/ILRRn2wUZoA?t=2749","Jan 21st","Regular Season","2","31/01/2025","King's Row","A1","From The Gamer","1","vs.","3","ZETA Division","D1","ZETA Division","Winston","From The Gamer","Mei","DVa","Genji","Ashe","Ana","Brig","DVa","Genji","Sojourn","Ana","Juno","korea"
"129","https://youtu.be/ILRRn2wUZoA?t=2749","Jan 21st","Regular Season","2","31/01/2025","King's Row","A2","From The Gamer","1","vs.","3(W)","ZETA Division","D2","ZETA Division","Winston","From The Gamer","Mei","DVa","Genji","Ashe","Ana","Brig","DVa","Genji","Ashe","Ana","Juno","korea"
"130","https://youtu.be/ILRRn2wUZoA?t=4280","Jan 21st","Regular Season","2","31/01/2025","New Junk City","A","From The Gamer","0","vs.","1","ZETA Division","A","From The Gamer","Echo","ZETA Division","Ramattra","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","korea"
"131","https://youtu.be/ILRRn2wUZoA?t=4280","Jan 21st","Regular Season","2","31/01/2025","New Junk City","E","From The Gamer","1","vs.","1","ZETA Division","E","From The Gamer","Echo","ZETA Division","Ramattra","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","korea"
"132","https://youtu.be/ILRRn2wUZoA?t=4280","Jan 21st","Regular Season","2","31/01/2025","New Junk City","B","From The Gamer","2","vs.","1","ZETA Division","B","From The Gamer","Echo","ZETA Division","Ramattra","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","korea"
"133","https://youtu.be/ILRRn2wUZoA?t=4280","Jan 21st","Regular Season","2","31/01/2025","New Junk City","D","From The Gamer","2","vs.","2","ZETA Division","D","From The Gamer","Echo","ZETA Division","Ramattra","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","korea"
"134","https://youtu.be/ILRRn2wUZoA?t=4280","Jan 21st","Regular Season","2","31/01/2025","New Junk City","C","From The Gamer","2","vs.","3(W)","ZETA Division","C","From The Gamer","Echo","ZETA Division","Ramattra","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","korea"
"135","https://youtu.be/ILRRn2wUZoA?t=5695","Jan 21st","Regular Season","2","31/01/2025","Esperanca","Push","From The Gamer","W","vs.","","ZETA Division","Push","From The Gamer","DVa","ZETA Division","Ana","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","korea"
"136","https://youtu.be/ILRRn2wUZoA?t=6872","Jan 21st","Regular Season","2","31/01/2025","Gibraltar","D1","From The Gamer","","vs.","1","ZETA Division","A1","ZETA Division","Brig","From The Gamer","Tracer","Hazard","Genji","Widow","Ana","Kiriko","DVa","Genji","Cassidy","Ana","Juno","korea"
"137","https://youtu.be/ILRRn2wUZoA?t=6872","Jan 21st","Regular Season","2","31/01/2025","Gibraltar","D2","From The Gamer","","vs.","2","ZETA Division","A2","ZETA Division","Brig","From The Gamer","Tracer","Hazard","Genji","Widow","Ana","Kiriko","DVa","Genji","Cassidy","Ana","Juno","korea"
"138","https://youtu.be/ILRRn2wUZoA?t=6872","Jan 21st","Regular Season","2","31/01/2025","Gibraltar","D3","From The Gamer","","vs.","3","ZETA Division","A3","ZETA Division","Brig","From The Gamer","Tracer","Hazard","Genji","Widow","Ana","Kiriko","DVa","Genji","Sojourn","Ana","Kiriko","korea"
"139","https://youtu.be/ILRRn2wUZoA?t=6872","Jan 21st","Regular Season","2","31/01/2025","Gibraltar","A1","From The Gamer","1","vs.","3","ZETA Division","D1","ZETA Division","Brig","From The Gamer","Tracer","DVa","Genji","Widow","Ana","Kiriko","DVa","Genji","Cassidy","Ana","Zen","korea"
"140","https://youtu.be/ILRRn2wUZoA?t=6872","Jan 21st","Regular Season","2","31/01/2025","Gibraltar","A2","From The Gamer","2","vs.","3","ZETA Division","D2","ZETA Division","Brig","From The Gamer","Tracer","DVa","Genji","Widow","Ana","Kiriko","DVa","Genji","Cassidy","Ana","Kiriko","korea"
"141","https://youtu.be/ILRRn2wUZoA?t=6872","Jan 21st","Regular Season","2","31/01/2025","Gibraltar","A3","From The Gamer","2","vs.","3(W)","ZETA Division","D3","ZETA Division","Brig","From The Gamer","Tracer","Winston","Genji","Widow","Juno","Kiriko","DVa","Genji","Cassidy","Ana","Zen","korea"
"142","https://youtu.be/dKLE2y6qsMY?t=1552","Jan 21st","Regular Season","2","31/01/2025","Lijiang Tower","Night Market","Vesta Crew","0","vs.","1","Team Falcons","Night Market","Team Falcons","Genji","Vesta Crew","Mauga","Hazard","Echo","Sojourn","Juno","Lucio","Hazard","Echo","Tracer","Juno","Lucio","korea"
"143","https://youtu.be/dKLE2y6qsMY?t=1552","Jan 21st","Regular Season","2","31/01/2025","Lijiang Tower","Garden","Vesta Crew","0","vs.","2(W)","Team Falcons","Garden","Team Falcons","Genji","Vesta Crew","Mauga","Hazard","Echo","Sojourn","Juno","Lucio","Hazard","Echo","Tracer","Juno","Lucio","korea"
"144","https://youtu.be/dKLE2y6qsMY?t=2500","Jan 21st","Regular Season","2","31/01/2025","Colosseo","Push","Vesta Crew","","vs.","W","Team Falcons","Push","Vesta Crew","Tracer","Team Falcons","Hazard","Ramattra","Mei","Widow","Juno","Lucio","DVa","Genji","Echo","Juno","Lucio","korea"
"145","https://youtu.be/dKLE2y6qsMY?t=3774","Jan 21st","Regular Season","2","31/01/2025","Suravasa","A","Vesta Crew","0","vs.","1","Team Falcons","A","Vesta Crew","Echo","Team Falcons","Lucio","Ramattra","Genji","Sojourn","Juno","Brig","Wrecking Ball","Sombra","Soldier 76","Ana","Kiriko","korea"
"146","https://youtu.be/dKLE2y6qsMY?t=3774","Jan 21st","Regular Season","2","31/01/2025","Suravasa","B","Vesta Crew","1","vs.","1","Team Falcons","B","Vesta Crew","Echo","Team Falcons","Lucio","Hazard","Genji","Tracer","Juno","Brig","Wrecking Ball","Sombra","Soldier 76","Ana","Kiriko","korea"
"147","https://youtu.be/dKLE2y6qsMY?t=3774","Jan 21st","Regular Season","2","31/01/2025","Suravasa","D","Vesta Crew","2","vs.","1","Team Falcons","D","Vesta Crew","Echo","Team Falcons","Lucio","Hazard","Genji","Tracer","Juno","Brig","Hazard","Genji","Tracer","Juno","Brig","korea"
"148","https://youtu.be/dKLE2y6qsMY?t=3774","Jan 21st","Regular Season","2","31/01/2025","Suravasa","E","Vesta Crew","3(W)","vs.","1","Team Falcons","E","Vesta Crew","Echo","Team Falcons","Lucio","Hazard","Genji","Tracer","Juno","Brig","Hazard","Genji","Tracer","Juno","Brig","korea"
"149","https://youtu.be/dKLE2y6qsMY?t=5312","Jan 21st","Regular Season","2","31/01/2025","Numbani","A1","Vesta Crew","1","vs.","","Team Falcons","D1","Team Falcons","Kiriko","Vesta Crew","DVa","Hazard","Genji","Sojourn","Juno","Brig","Hazard","Echo","Ashe","Ana","Juno","korea"
"150","https://youtu.be/dKLE2y6qsMY?t=5312","Jan 21st","Regular Season","2","31/01/2025","Numbani","A2","Vesta Crew","2","vs.","","Team Falcons","D2","Team Falcons","Kiriko","Vesta Crew","DVa","Hazard","Genji","Sojourn","Juno","Brig","Hazard","Echo","Ashe","Ana","Juno","korea"
"151","https://youtu.be/dKLE2y6qsMY?t=5312","Jan 21st","Regular Season","2","31/01/2025","Numbani","A3","Vesta Crew","2","vs.","","Team Falcons","D3","Team Falcons","Kiriko","Vesta Crew","DVa","Hazard","Tracer","Sojourn","Juno","Brig","Hazard","Echo","Ashe","Ana","Juno","korea"
"152","https://youtu.be/dKLE2y6qsMY?t=5312","Jan 21st","Regular Season","2","31/01/2025","Numbani","D1","Vesta Crew","2","vs.","1","Team Falcons","A1","Team Falcons","Kiriko","Vesta Crew","DVa","Hazard","Echo","Sojourn","Juno","Brig","Hazard","Echo","Hanzo","Juno","Lucio","korea"
"153","https://youtu.be/dKLE2y6qsMY?t=5312","Jan 21st","Regular Season","2","31/01/2025","Numbani","D2","Vesta Crew","2","vs.","2","Team Falcons","A2","Team Falcons","Kiriko","Vesta Crew","DVa","Hazard","Echo","Sojourn","Juno","Brig","Hazard","Echo","Hanzo","Juno","Lucio","korea"
"154","https://youtu.be/dKLE2y6qsMY?t=5312","Jan 21st","Regular Season","2","31/01/2025","Numbani","D3","Vesta Crew","2","vs.","2(W)","Team Falcons","A3","Team Falcons","Kiriko","Vesta Crew","DVa","Hazard","Echo","Widow","Juno","Brig","Hazard","Echo","Hanzo","Juno","Lucio","korea"
"155","https://youtu.be/l3KOOqOsAN4?t=2086","Jan 21st","Regular Season","2","01/02/2025","Samoa","Volcano","New Era","1","vs.","","T1","Volcano","T1","Baptiste","New Era","Wrecking Ball","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","korea"
"156","https://youtu.be/l3KOOqOsAN4?t=2086","Jan 21st","Regular Season","2","01/02/2025","Samoa","Downtown (Samoa)","New Era","1","vs.","1","T1","Downtown (Samoa)","T1","Baptiste","New Era","Wrecking Ball","Hazard","Genji","Sojourn","Juno","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","korea"
"157","https://youtu.be/l3KOOqOsAN4?t=2086","Jan 21st","Regular Season","2","01/02/2025","Samoa","Beach","New Era","1","vs.","2(W)","T1","Beach","T1","Baptiste","New Era","Wrecking Ball","Hazard","Genji","Sojourn","Ana","Lucio","Hazard","Genji","Sojourn","Juno","Lucio","korea"
